State,District,Latitude,Longitude
Tamil Nadu,Sivaganga,9.960306580645161,78.56535729032258
Tamil Nadu,Thanjavur,10.387692255892256,79.3194869107744
Tamil Nadu,Theni,9.924066666666667,77.43458833333334
Tamil Nadu,Thiruvallur,13.275858101752886,80.19724702864472
Tamil Nadu,Thiruvarur,10.368927409395972,79.60322893959732
Tamil Nadu,Thoothukudi,8.72096116970278,78.13832690955577
Tamil Nadu,Tiruchchirappalli,10.837841323210412,78.54729002169198
Tamil Nadu,Tirunelveli Kattabo,8.45743070382617,77.70549636277752
Tamil Nadu,Tiruvannamalai,12.41931894736842,79.23265631578947
Tamil Nadu,Vellore,12.784882632293082,79.0264328358209
Tamil Nadu,Villupuram,12.065571352676747,79.68989100939926
Tamil Nadu,Virudhunagar,9.468872195892574,77.87641469194313
Tripura,Dhalai,23.781360477941178,91.94654283088235
Tripura,North Tripura,24.121739755351683,92.17842538226299
Tripura,South Tripura,23.211874098057354,91.60658075855689
Tripura,West Tripura,23.780166241299305,91.41310788863109
Uttar Pradesh,Agra,26.995129749103942,78.05278291517324
Uttar Pradesh,Aligarh,27.93748576850095,78.00146831119545
Uttar Pradesh,Allahabad,25.392038662316477,82.05172446982056
Uttar Pradesh,Ambedkar Nagar,26.39119025974026,82.68282142857143
Uttar Pradesh,Auraiya,26.668923940149625,79.42637057356609
Uttar Pradesh,Azamgarh,26.00829095477387,83.01220251256281
Uttar Pradesh,Badaun,28.085956727272727,78.997108
Uttar Pradesh,Baghpat,29.0457935,77.302663
Uttar Pradesh,Bahraich,27.691776300578038,81.46779783236994
Uttar Pradesh,Ballia,25.860756382978725,84.03651978723404
Uttar Pradesh,Balrampur,27.449076537911303,82.47158326180258
Uttar Pradesh,Banda,25.35188590250329,80.52487391304348
Uttar Pradesh,Bara Banki,26.922777025232403,81.3576235059761
Uttar Pradesh,Bareilly,28.511019407894736,79.43187072368421
Uttar Pradesh,Basti,26.833880454545454,82.6979059090909
Uttar Pradesh,Bijnor,29.313974259681093,78.4509881548975
Uttar Pradesh,Bulandshahr,28.348758620689658,78.0108275862069
Uttar Pradesh,Chandauli,25.11808596112311,83.2530706263499
Uttar Pradesh,Chitrakoot,25.15992462380301,81.076660875513
Uttar Pradesh,Deoria,26.422188565488568,83.82440706860707
Uttar Pradesh,Etah,27.591155309734514,78.7002185840708
Uttar Pradesh,Etawah,26.78817670157068,79.07621806282722
Uttar Pradesh,Faizabad,26.605891851851855,82.00783530864199
Uttar Pradesh,Farrukhabad,27.450632978723405,79.4406284574468
Uttar Pradesh,Fatehpur,25.83743620309051,80.85416203090509
Uttar Pradesh,Firozabad,27.209639930555554,78.42660625
Uttar Pradesh,Gautam Buddha Nagar,28.39331103896104,77.52462467532467
Uttar Pradesh,Ghaziabad,28.749973085846868,77.67441879350348
Uttar Pradesh,Ghazipur,25.624724775583484,83.53608545780969
Uttar Pradesh,Gonda,27.157215552099533,82.02268880248835
Uttar Pradesh,Gorakhpur,26.633158867924525,83.35495603773585
Uttar Pradesh,Hamirpur,25.73815838150289,79.82619479768786
Uttar Pradesh,Hardoi,27.33740909090909,80.26411767676768
Uttar Pradesh,Hathras,27.578146612466124,78.1825108401084
Uttar Pradesh,Jalaun,26.06795458715596,79.36686911314985
Uttar Pradesh,Jaunpur,25.70141280913126,82.54315351934052
Uttar Pradesh,Jhansi,25.455815352348996,78.89954580536913
Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771572,78.39009365482234
Uttar Pradesh,Kannauj,26.99398861788618,79.64437940379405
Uttar Pradesh,Kanpur,26.37046935483871,80.29251572580645
Uttar Pradesh,Kanpur Dehat,26.430476411960132,79.98710083056478
Uttar Pradesh,Kaushambi,25.535875320512822,81.41811282051282
Uttar Pradesh,Kushinagar,26.892530675909878,83.92261542461006
Uttar Pradesh,Lakhimpur Kheri,28.091854006243498,80.64732466181061
Uttar Pradesh,Lalitpur,24.58877161016949,78.60082330508475
Uttar Pradesh,Lucknow,26.838233589251438,80.89706026871401
Uttar Pradesh,Maharajganj,27.177099107142855,83.46127857142856
Uttar Pradesh,Mahoba,25.34529670138889,79.67863003472222
Uttar Pradesh,Mainpuri,27.173868623024834,79.03501851015801
Uttar Pradesh,Mathura,27.593904328018223,77.62153416856492
Uttar Pradesh,Mau,26.010822037914693,83.50582654028436
Uttar Pradesh,Meerut,29.029576256983237,77.80611005586593
Uttar Pradesh,Mirzapur,25.102079591836734,82.60126628571429
Uttar Pradesh,Moradabad,28.851770406189555,78.73580193423598
Uttar Pradesh,Muzaffarnagar,29.47050797773655,77.6401784786642
Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037
Uttar Pradesh,Pratapgarh,25.86484273170732,81.93530048780488
Uttar Pradesh,Rae Bareli,26.25390284005979,81.22260463378177
Uttar Pradesh,Rampur,28.832447272727272,79.10977333333334
Uttar Pradesh,Saharanpur,30.033811652173913,77.59905147826086
Uttar Pradesh,Sant Kabir Nagar,26.791596516393444,83.03877643442623
Uttar Pradesh,Sant Ravi Das Nagar,25.364578743068392,82.43494990757856
Uttar Pradesh,Shahjahanpur,27.99138935064935,79.83022753246753
Uttar Pradesh,Shravasti,27.60491787709497,81.79319776536313
Uttar Pradesh,Siddharth Nagar,27.207384839203673,82.78664992343032
Uttar Pradesh,Sitapur,27.50199596309112,80.85288881199538
Uttar Pradesh,Sonbhadra,24.46693268858801,83.06816324951645
Uttar Pradesh,Sultanpur,26.28463864197531,82.05710456790123
Uttar Pradesh,Unnao,26.63163990895296,80.63677329286799
Uttar Pradesh,Varanasi,25.36057088888889,82.82529666666667
Uttaranchal,Almora,29.683532133676092,79.50165064267352
Uttaranchal,Bageshwar,29.987033933933937,79.83954354354354
Uttaranchal,Chamoli,30.58338611464968,79.56281095541402
Uttaranchal,Champawat,29.29142393939394,80.07720212121212
Uttaranchal,Dehra Dun,30.53333341493268,77.90884124847001
Uttaranchal,Haridwar,29.88605765765766,77.92980067567568
Uttaranchal,Naini Tal,29.336370528967255,79.4997911838791
Uttaranchal,Pauri Garhwal,29.97806755102041,78.77450163265306
Uttaranchal,Pithoragarh,30.14720631868132,80.34229230769232
Uttaranchal,Rudra Prayag,30.55657755905512,79.09422047244095
Uttaranchal,Tehri Garhwal,30.463700918635173,78.48783792650919
Uttaranchal,Udham Singh Nagar,29.027795776772248,79.45629004524886
Uttaranchal,Uttarkashi,30.968958552036202,78.56880615384615
West Bengal,Bankura,23.08128089285714,87.12640053571428
West Bengal,Barddhaman,23.444453888888887,87.8150581111111
West Bengal,Birbhum,24.06389342723005,87.65153089201877
West Bengal,Dakshin Dinajpur,25.34209436302142,88.69821679819617
West Bengal,Darjiling,26.839619571045574,88.33145067024128
West Bengal,East Midnapore,21.99199725480995,87.92280825903332
West Bengal,Haora,22.40167417442845,87.9942117696867
West Bengal,Hugli,22.879292647058822,88.00010264705882
West Bengal,Jalpaiguri,26.6264203125,89.04154375
West Bengal,Kochbihar,26.25051611030479,89.30613826802129
West Bengal,Kolkata,22.55058148148148,88.3527648148148
West Bengal,Maldah,25.08026802575107,88.17191684549357
West Bengal,Murshidabad,24.259506553911205,88.16816860465116
West Bengal,Nadia,23.564109710550884,88.58293034547152
West Bengal,North 24 Parganas,22.06238845067703,88.87793960802297
West Bengal,Puruliya,23.25419232876712,86.39685328767123
West Bengal,South 24 Parganas,21.85442750726614,88.44536970827802
West Bengal,Uttar Dinajpur,26.04461916519694,88.23595232216344
West Bengal,West Midnapore,22.354896919691967,87.23101441144115
